12.2 1.0 0.7
12.2 1.0 0.7
0.0 6.0 0.7
1.4 14.0 0.8
36.5 19.0 0.8
95.5 19.0 0.6
0.0 6.0 0.7
1.6 14.0 0.8
9.2 9.0 0.8
18.5 10.0 0.6
99.4 19.0 0.6
180.1 12.0 0.7
139.5 35.0 0.7
0.2 1.0 0.8
0.2 4.0 0.8
21.3 21.0 0.6
27.0 21.0 0.8
36.4 9.0 0.7
9.8 37.0 0.6
132.1 28.0 0.8
0.2 4.0 0.8
0.1 5.0 0.6
26.8 15.0 0.6
14.0 34.0 0.7
79.0 19.0 0.8
138.5 15.0 0.7
125.3 16.0 0.7
135.7 15.0 0.7
4.3 31.0 0.7
3.2 2.0 0.7
78.0 19.0 0.6
12.4 33.0 0.7
63.8 19.0 0.8
139.7 12.0 0.7
130.3 10.0 0.7
133.3 12.0 0.7
149.7 12.0 0.7
138.1 11.0 0.7
171.7 22.0 0.7
135.7 14.0 0.7
138.5 14.0 0.7
135.7 14.0 0.7
7.7 32.0 0.7
129.3 41.0 0.8
7.8 32.0 0.7
83.4 19.0 0.8
192.8 28.0 0.7
34.6 18.0 0.7
146.2 13.0 0.6
92.9 32.0 0.7
135.3 8.0 0.7
199.4 29.0 0.7
181.0 23.0 0.7
200.6 18.0 0.7
27.1 18.0 0.7
64.9 14.0 0.6
157.1 23.0 0.7
129.8 14.0 0.7
8.8 33.0 0.8
133.7 18.0 0.8
8.9 33.0 0.8
167.0 29.0 0.8
8.6 33.0 0.8
163.5 28.0 0.8
54.0 33.0 0.8
100.2 19.0 0.6
11.6 20.0 0.8
4.5 7.0 0.8
36.8 23.0 0.8
1.6 14.0 0.8
